,respondent_id,seasonal_vaccine,xyz_vaccine
12638,39345,0.3,0.3
12639,39346,0.4,0.4
12640,39347,0.4,0.4
12641,39348,0.3,0.3
12642,39349,0.7,0.7
12643,39350,0.5,0.5
12644,39351,0.2,0.2
12645,39352,0.4,0.4
12646,39353,0.7,0.7
12647,39354,0.3,0.3
12648,39355,0.4,0.4
12649,39356,0.2,0.2
12650,39357,0.2,0.2
12651,39358,0.1,0.1
12652,39359,0.5,0.5
12653,39360,0.6,0.6
12654,39361,0.5,0.5
12655,39362,0.2,0.2
12656,39363,0.1,0.1
12657,39364,0.7,0.7
12658,39365,0.2,0.2
12659,39366,0.6,0.6
12660,39367,0.3,0.3
12661,39368,0.3,0.3
12662,39369,0.0,0.0
12663,39370,0.4,0.4
12664,39371,0.4,0.4
12665,39372,0.9,0.9
12666,39373,0.3,0.3
12667,39374,0.5,0.5
12668,39375,0.3,0.3
12669,39376,0.4,0.4
12670,39377,0.5,0.5
12671,39378,0.3,0.3
12672,39379,0.4,0.4
12673,39380,0.2,0.2
12674,39381,0.3,0.3
12675,39382,0.3,0.3
12676,39383,0.0,0.0
12677,39384,0.5,0.5
12678,39385,0.1,0.1
12679,39386,0.2,0.2
12680,39387,0.5,0.5
12681,39388,0.7,0.7
12682,39389,0.3,0.3
12683,39390,0.2,0.2
12684,39391,0.4,0.4
12685,39392,0.8,0.8
12686,39393,0.8,0.8
12687,39394,0.5,0.5
12688,39395,0.2,0.2
12689,39396,0.3,0.3
12690,39397,0.4,0.4
12691,39398,0.4,0.4
12692,39399,0.1,0.1
12693,39400,0.5,0.5
12694,39401,0.7,0.7
12695,39402,0.4,0.4
12696,39403,0.6,0.6
12697,39404,0.2,0.2
12698,39405,0.2,0.2
12699,39406,0.4,0.4
12700,39407,0.8,0.8
12701,39408,0.1,0.1
12702,39409,0.2,0.2
12703,39410,0.6,0.6
12704,39411,0.4,0.4
12705,39412,0.2,0.2
12706,39413,0.4,0.4
12707,39414,0.9,0.9
12708,39415,0.1,0.1
12709,39416,0.2,0.2
12710,39417,0.5,0.5
12711,39418,0.3,0.3
12712,39419,0.5,0.5
12713,39420,0.0,0.0
12714,39421,0.0,0.0
12715,39422,0.2,0.2
12716,39423,0.7,0.7
12717,39424,0.1,0.1
12718,39425,0.4,0.4
12719,39426,0.2,0.2
12720,39427,0.5,0.5
12721,39428,0.3,0.3
12722,39429,0.7,0.7
12723,39430,0.2,0.2
12724,39431,0.0,0.0
12725,39432,0.5,0.5
12726,39433,0.1,0.1
12727,39434,0.7,0.7
12728,39435,0.2,0.2
12729,39436,0.6,0.6
12730,39437,0.6,0.6
12731,39438,0.5,0.5
12732,39439,0.3,0.3
12733,39440,0.8,0.8
12734,39441,0.2,0.2
12735,39442,0.6,0.6
12736,39443,0.9,0.9
12737,39444,0.4,0.4
12738,39445,0.4,0.4
12739,39446,0.3,0.3
12740,39447,0.4,0.4
12741,39448,0.3,0.3
12742,39449,0.4,0.4
12743,39450,0.9,0.9
12744,39451,0.5,0.5
12745,39452,0.8,0.8
12746,39453,0.3,0.3
12747,39454,0.4,0.4
12748,39455,0.2,0.2
12749,39456,0.2,0.2
12750,39457,0.3,0.3
12751,39458,0.9,0.9
12752,39459,0.5,0.5
12753,39460,0.2,0.2
12754,39461,0.4,0.4
12755,39462,0.6,0.6
12756,39463,0.4,0.4
12757,39464,0.5,0.5
12758,39465,0.4,0.4
12759,39466,0.2,0.2
12760,39467,0.2,0.2
12761,39468,0.4,0.4
12762,39469,0.5,0.5
12763,39470,0.6,0.6
12764,39471,0.0,0.0
12765,39472,0.2,0.2
12766,39473,0.4,0.4
12767,39474,0.6,0.6
12768,39475,0.8,0.8
12769,39476,0.2,0.2
12770,39477,0.4,0.4
12771,39478,0.3,0.3
12772,39479,0.4,0.4
12773,39480,0.3,0.3
12774,39481,0.6,0.6
12775,39482,0.7,0.7
12776,39483,0.2,0.2
12777,39484,0.1,0.1
12778,39485,0.4,0.4
12779,39486,0.6,0.6
12780,39487,0.4,0.4
12781,39488,0.3,0.3
12782,39489,0.2,0.2
12783,39490,0.6,0.6
12784,39491,0.2,0.2
12785,39492,0.9,0.9
12786,39493,0.6,0.6
12787,39494,0.4,0.4
12788,39495,0.3,0.3
12789,39496,0.5,0.5
12790,39497,0.5,0.5
12791,39498,0.1,0.1
12792,39499,0.7,0.7
12793,39500,0.4,0.4
12794,39501,0.2,0.2
12795,39502,0.5,0.5
12796,39503,0.3,0.3
12797,39504,0.1,0.1
12798,39505,0.3,0.3
12799,39506,0.7,0.7
12800,39507,0.7,0.7
12801,39508,0.3,0.3
12802,39509,0.4,0.4
12803,39510,0.2,0.2
12804,39511,0.2,0.2
12805,39512,0.2,0.2
12806,39513,0.2,0.2
12807,39514,0.4,0.4
12808,39515,0.4,0.4
12809,39516,0.2,0.2
12810,39517,0.4,0.4
12811,39518,0.5,0.5
12812,39519,0.6,0.6
12813,39520,0.2,0.2
12814,39521,0.5,0.5
12815,39522,0.4,0.4
12816,39523,0.1,0.1
12817,39524,0.6,0.6
12818,39525,0.3,0.3
12819,39526,0.1,0.1
12820,39527,0.0,0.0
12821,39528,0.4,0.4
12822,39529,0.2,0.2
12823,39530,0.1,0.1
12824,39531,0.6,0.6
12825,39532,0.4,0.4
12826,39533,0.1,0.1
12827,39534,0.5,0.5
12828,39535,0.7,0.7
12829,39536,0.3,0.3
12830,39537,0.3,0.3
12831,39538,0.6,0.6
12832,39539,0.3,0.3
12833,39540,0.4,0.4
12834,39541,0.2,0.2
12835,39542,0.2,0.2
12836,39543,0.3,0.3
12837,39544,0.2,0.2
12838,39545,0.1,0.1
12839,39546,0.1,0.1
12840,39547,0.3,0.3
12841,39548,0.2,0.2
12842,39549,0.8,0.8
12843,39550,0.4,0.4
12844,39551,0.6,0.6
12845,39552,0.3,0.3
12846,39553,0.6,0.6
12847,39554,0.5,0.5
12848,39555,0.4,0.4
12849,39556,0.7,0.7
12850,39557,0.4,0.4
12851,39558,0.5,0.5
12852,39559,0.2,0.2
12853,39560,0.2,0.2
12854,39561,0.4,0.4
12855,39562,0.1,0.1
12856,39563,0.4,0.4
12857,39564,0.4,0.4
12858,39565,0.4,0.4
12859,39566,0.5,0.5
12860,39567,0.6,0.6
12861,39568,0.8,0.8
12862,39569,0.0,0.0
12863,39570,0.2,0.2
12864,39571,0.7,0.7
12865,39572,0.1,0.1
12866,39573,0.1,0.1
12867,39574,0.4,0.4
12868,39575,0.5,0.5
12869,39576,0.5,0.5
12870,39577,0.2,0.2
12871,39578,0.1,0.1
12872,39579,0.4,0.4
12873,39580,0.3,0.3
12874,39581,0.5,0.5
12875,39582,0.7,0.7
12876,39583,0.3,0.3
12877,39584,0.7,0.7
12878,39585,0.8,0.8
12879,39586,0.3,0.3
12880,39587,0.3,0.3
12881,39588,0.7,0.7
12882,39589,0.3,0.3
12883,39590,0.1,0.1
12884,39591,0.2,0.2
12885,39592,0.1,0.1
12886,39593,0.6,0.6
12887,39594,0.8,0.8
12888,39595,0.5,0.5
12889,39596,0.5,0.5
12890,39597,0.1,0.1
12891,39598,0.1,0.1
12892,39599,0.3,0.3
12893,39600,0.1,0.1
12894,39601,0.2,0.2
12895,39602,0.3,0.3
12896,39603,0.5,0.5
12897,39604,0.3,0.3
12898,39605,0.2,0.2
12899,39606,0.7,0.7
12900,39607,0.1,0.1
12901,39608,0.7,0.7
12902,39609,0.4,0.4
12903,39610,0.2,0.2
12904,39611,0.8,0.8
12905,39612,0.0,0.0
12906,39613,0.0,0.0
12907,39614,0.6,0.6
12908,39615,0.6,0.6
12909,39616,0.2,0.2
12910,39617,0.8,0.8
12911,39618,0.8,0.8
12912,39619,0.8,0.8
12913,39620,0.6,0.6
12914,39621,0.3,0.3
12915,39622,0.2,0.2
12916,39623,0.1,0.1
12917,39624,0.1,0.1
12918,39625,0.6,0.6
12919,39626,0.1,0.1
12920,39627,0.3,0.3
12921,39628,0.8,0.8
12922,39629,0.7,0.7
12923,39630,0.2,0.2
12924,39631,0.5,0.5
12925,39632,0.0,0.0
12926,39633,0.5,0.5
12927,39634,0.6,0.6
12928,39635,0.1,0.1
12929,39636,0.4,0.4
12930,39637,0.2,0.2
12931,39638,0.5,0.5
12932,39639,0.8,0.8
12933,39640,0.5,0.5
12934,39641,0.8,0.8
12935,39642,0.8,0.8
12936,39643,0.5,0.5
12937,39644,0.6,0.6
12938,39645,0.3,0.3
12939,39646,0.3,0.3
12940,39647,0.8,0.8
12941,39648,0.4,0.4
12942,39649,0.1,0.1
12943,39650,0.4,0.4
12944,39651,0.1,0.1
12945,39652,0.4,0.4
12946,39653,0.5,0.5
12947,39654,0.3,0.3
12948,39655,0.1,0.1
12949,39656,0.7,0.7
12950,39657,0.2,0.2
12951,39658,0.4,0.4
12952,39659,0.8,0.8
12953,39660,0.2,0.2
12954,39661,0.1,0.1
12955,39662,0.2,0.2
12956,39663,0.1,0.1
12957,39664,0.4,0.4
12958,39665,0.2,0.2
12959,39666,0.8,0.8
12960,39667,0.2,0.2
12961,39668,0.4,0.4
12962,39669,0.8,0.8
12963,39670,0.2,0.2
12964,39671,0.4,0.4
12965,39672,0.2,0.2
12966,39673,0.2,0.2
12967,39674,0.4,0.4
12968,39675,0.1,0.1
12969,39676,0.3,0.3
12970,39677,0.5,0.5
12971,39678,0.2,0.2
12972,39679,0.8,0.8
12973,39680,0.1,0.1
12974,39681,0.3,0.3
12975,39682,0.0,0.0
12976,39683,0.1,0.1
12977,39684,0.3,0.3
12978,39685,0.2,0.2
12979,39686,0.3,0.3
12980,39687,0.3,0.3
12981,39688,0.4,0.4
12982,39689,0.6,0.6
12983,39690,0.6,0.6
12984,39691,0.5,0.5
12985,39692,0.5,0.5
12986,39693,0.4,0.4
12987,39694,0.5,0.5
12988,39695,0.8,0.8
12989,39696,0.8,0.8
12990,39697,0.1,0.1
12991,39698,0.7,0.7
12992,39699,0.1,0.1
12993,39700,0.3,0.3
12994,39701,0.3,0.3
12995,39702,0.7,0.7
12996,39703,0.8,0.8
12997,39704,0.5,0.5
12998,39705,0.2,0.2
12999,39706,0.2,0.2
13000,39707,0.3,0.3
13001,39708,0.2,0.2
13002,39709,0.2,0.2
13003,39710,0.8,0.8
13004,39711,0.2,0.2
13005,39712,0.3,0.3
13006,39713,0.8,0.8
13007,39714,0.1,0.1
13008,39715,0.7,0.7
13009,39716,0.3,0.3
13010,39717,0.5,0.5
13011,39718,0.8,0.8
13012,39719,0.1,0.1
13013,39720,0.0,0.0
13014,39721,0.2,0.2
13015,39722,0.8,0.8
13016,39723,0.3,0.3
13017,39724,0.6,0.6
13018,39725,0.2,0.2
13019,39726,0.1,0.1
13020,39727,0.6,0.6
13021,39728,0.4,0.4
13022,39729,0.1,0.1
13023,39730,0.2,0.2
13024,39731,0.3,0.3
13025,39732,0.2,0.2
13026,39733,0.0,0.0
13027,39734,0.2,0.2
13028,39735,0.2,0.2
13029,39736,0.2,0.2
13030,39737,0.4,0.4
13031,39738,0.6,0.6
13032,39739,0.1,0.1
13033,39740,0.3,0.3
13034,39741,0.0,0.0
13035,39742,0.6,0.6
13036,39743,0.7,0.7
13037,39744,0.7,0.7
13038,39745,0.2,0.2
13039,39746,0.2,0.2
13040,39747,0.8,0.8
13041,39748,0.2,0.2
13042,39749,0.4,0.4
13043,39750,0.6,0.6
13044,39751,0.2,0.2
13045,39752,0.0,0.0
13046,39753,0.4,0.4
13047,39754,0.1,0.1
13048,39755,0.7,0.7
13049,39756,0.4,0.4
13050,39757,0.1,0.1
13051,39758,0.2,0.2
13052,39759,0.1,0.1
13053,39760,0.3,0.3
13054,39761,0.1,0.1
13055,39762,0.3,0.3
13056,39763,0.2,0.2
13057,39764,0.2,0.2
13058,39765,0.5,0.5
13059,39766,0.3,0.3
13060,39767,0.3,0.3
13061,39768,0.6,0.6
13062,39769,0.0,0.0
13063,39770,0.7,0.7
13064,39771,0.4,0.4
13065,39772,0.2,0.2
13066,39773,0.4,0.4
13067,39774,0.9,0.9
13068,39775,0.6,0.6
13069,39776,0.2,0.2
13070,39777,0.4,0.4
13071,39778,0.7,0.7
13072,39779,0.1,0.1
13073,39780,0.2,0.2
13074,39781,0.2,0.2
13075,39782,0.4,0.4
13076,39783,0.5,0.5
13077,39784,0.3,0.3
13078,39785,0.2,0.2
13079,39786,0.2,0.2
13080,39787,0.3,0.3
13081,39788,0.5,0.5
13082,39789,0.4,0.4
13083,39790,0.2,0.2
13084,39791,0.8,0.8
13085,39792,0.2,0.2
13086,39793,0.2,0.2
13087,39794,0.4,0.4
13088,39795,0.1,0.1
13089,39796,0.2,0.2
13090,39797,0.1,0.1
13091,39798,0.2,0.2
13092,39799,0.3,0.3
13093,39800,0.2,0.2
13094,39801,0.2,0.2
13095,39802,0.9,0.9
13096,39803,0.6,0.6
13097,39804,0.1,0.1
13098,39805,0.2,0.2
13099,39806,0.0,0.0
13100,39807,0.2,0.2
13101,39808,0.1,0.1
13102,39809,0.4,0.4
13103,39810,0.4,0.4
13104,39811,0.1,0.1
13105,39812,0.1,0.1
13106,39813,0.3,0.3
13107,39814,0.9,0.9
13108,39815,0.2,0.2
13109,39816,0.1,0.1
13110,39817,0.7,0.7
13111,39818,0.2,0.2
13112,39819,0.2,0.2
13113,39820,0.9,0.9
13114,39821,0.5,0.5
13115,39822,0.0,0.0
13116,39823,0.3,0.3
13117,39824,0.4,0.4
13118,39825,0.1,0.1
13119,39826,0.8,0.8
13120,39827,0.2,0.2
13121,39828,0.7,0.7
13122,39829,0.2,0.2
13123,39830,0.3,0.3
13124,39831,0.1,0.1
13125,39832,0.2,0.2
13126,39833,0.2,0.2
13127,39834,0.7,0.7
13128,39835,0.3,0.3
13129,39836,0.4,0.4
13130,39837,0.6,0.6
13131,39838,0.4,0.4
13132,39839,0.5,0.5
13133,39840,0.2,0.2
13134,39841,0.6,0.6
13135,39842,0.2,0.2
13136,39843,0.4,0.4
13137,39844,0.3,0.3
13138,39845,0.3,0.3
13139,39846,0.4,0.4
13140,39847,0.3,0.3
13141,39848,0.2,0.2
13142,39849,0.2,0.2
13143,39850,0.8,0.8
13144,39851,0.4,0.4
13145,39852,0.1,0.1
13146,39853,0.0,0.0
13147,39854,0.3,0.3
13148,39855,0.2,0.2
13149,39856,0.0,0.0
13150,39857,0.3,0.3
13151,39858,0.3,0.3
13152,39859,0.3,0.3
13153,39860,0.8,0.8
13154,39861,0.3,0.3
13155,39862,0.2,0.2
13156,39863,0.4,0.4
13157,39864,0.4,0.4
13158,39865,0.5,0.5
13159,39866,0.0,0.0
13160,39867,0.4,0.4
13161,39868,0.4,0.4
13162,39869,0.3,0.3
13163,39870,0.2,0.2
13164,39871,0.2,0.2
13165,39872,0.2,0.2
13166,39873,0.7,0.7
13167,39874,0.6,0.6
13168,39875,0.1,0.1
13169,39876,0.6,0.6
13170,39877,0.1,0.1
13171,39878,0.2,0.2
13172,39879,0.1,0.1
13173,39880,0.7,0.7
13174,39881,0.2,0.2
13175,39882,0.1,0.1
13176,39883,0.7,0.7
13177,39884,0.1,0.1
13178,39885,0.3,0.3
13179,39886,0.3,0.3
13180,39887,0.3,0.3
13181,39888,0.2,0.2
13182,39889,0.8,0.8
13183,39890,0.4,0.4
13184,39891,0.7,0.7
13185,39892,0.2,0.2
13186,39893,0.8,0.8
13187,39894,0.4,0.4
13188,39895,0.3,0.3
13189,39896,0.8,0.8
13190,39897,0.2,0.2
13191,39898,0.0,0.0
13192,39899,0.2,0.2
13193,39900,0.1,0.1
13194,39901,0.0,0.0
13195,39902,0.5,0.5
13196,39903,0.6,0.6
13197,39904,0.1,0.1
13198,39905,0.5,0.5
13199,39906,0.1,0.1
13200,39907,0.6,0.6
13201,39908,0.5,0.5
13202,39909,0.9,0.9
13203,39910,0.3,0.3
13204,39911,0.1,0.1
13205,39912,0.8,0.8
13206,39913,0.1,0.1
13207,39914,0.8,0.8
13208,39915,0.2,0.2
13209,39916,0.3,0.3
13210,39917,0.4,0.4
13211,39918,0.2,0.2
13212,39919,0.3,0.3
13213,39920,0.6,0.6
13214,39921,0.2,0.2
13215,39922,0.6,0.6
13216,39923,0.4,0.4
13217,39924,0.1,0.1
13218,39925,0.5,0.5
13219,39926,0.3,0.3
13220,39927,0.2,0.2
13221,39928,0.2,0.2
13222,39929,0.1,0.1
13223,39930,0.2,0.2
13224,39931,0.1,0.1
13225,39932,0.3,0.3
13226,39933,0.2,0.2
13227,39934,0.1,0.1
13228,39935,0.3,0.3
13229,39936,0.2,0.2
13230,39937,0.2,0.2
13231,39938,0.2,0.2
13232,39939,0.8,0.8
13233,39940,0.6,0.6
13234,39941,0.7,0.7
13235,39942,0.4,0.4
13236,39943,0.7,0.7
13237,39944,0.6,0.6
13238,39945,0.6,0.6
13239,39946,0.2,0.2
13240,39947,0.4,0.4
13241,39948,0.3,0.3
13242,39949,0.4,0.4
13243,39950,0.3,0.3
13244,39951,0.1,0.1
13245,39952,0.5,0.5
13246,39953,0.4,0.4
13247,39954,0.2,0.2
13248,39955,0.9,0.9
13249,39956,0.2,0.2
13250,39957,0.5,0.5
13251,39958,0.2,0.2
13252,39959,0.2,0.2
13253,39960,0.1,0.1
13254,39961,0.5,0.5
13255,39962,0.1,0.1
13256,39963,0.3,0.3
13257,39964,0.8,0.8
13258,39965,0.6,0.6
13259,39966,0.2,0.2
13260,39967,0.6,0.6
13261,39968,0.2,0.2
13262,39969,0.6,0.6
13263,39970,0.6,0.6
13264,39971,0.4,0.4
13265,39972,0.1,0.1
13266,39973,0.0,0.0
13267,39974,0.3,0.3
13268,39975,0.8,0.8
13269,39976,0.3,0.3
13270,39977,0.2,0.2
13271,39978,0.2,0.2
13272,39979,0.1,0.1
13273,39980,0.3,0.3
13274,39981,0.2,0.2
13275,39982,0.1,0.1
13276,39983,0.7,0.7
13277,39984,0.1,0.1
13278,39985,0.2,0.2
13279,39986,0.5,0.5
13280,39987,0.2,0.2
13281,39988,0.7,0.7
13282,39989,0.2,0.2
13283,39990,0.8,0.8
13284,39991,0.8,0.8
13285,39992,0.4,0.4
13286,39993,0.2,0.2
13287,39994,0.3,0.3
13288,39995,0.2,0.2
13289,39996,0.5,0.5
13290,39997,0.8,0.8
13291,39998,0.4,0.4
13292,39999,0.7,0.7
13293,40000,0.2,0.2
13294,40001,0.5,0.5
13295,40002,0.2,0.2
13296,40003,0.6,0.6
13297,40004,0.0,0.0
13298,40005,0.0,0.0
13299,40006,0.2,0.2
13300,40007,0.6,0.6
13301,40008,0.4,0.4
13302,40009,0.3,0.3
13303,40010,0.3,0.3
13304,40011,0.6,0.6
13305,40012,0.4,0.4
13306,40013,0.7,0.7
13307,40014,0.2,0.2
13308,40015,0.4,0.4
13309,40016,0.5,0.5
13310,40017,0.2,0.2
13311,40018,0.2,0.2
13312,40019,0.1,0.1
13313,40020,0.6,0.6
13314,40021,0.4,0.4
13315,40022,0.3,0.3
13316,40023,0.2,0.2
13317,40024,0.8,0.8
13318,40025,0.1,0.1
13319,40026,0.1,0.1
13320,40027,0.6,0.6
13321,40028,0.4,0.4
13322,40029,0.2,0.2
13323,40030,0.1,0.1
13324,40031,0.1,0.1
13325,40032,0.7,0.7
13326,40033,0.2,0.2
13327,40034,0.3,0.3
13328,40035,0.4,0.4
13329,40036,0.1,0.1
13330,40037,0.7,0.7
13331,40038,0.8,0.8
13332,40039,0.4,0.4
13333,40040,0.6,0.6
13334,40041,0.6,0.6
13335,40042,0.8,0.8
13336,40043,0.4,0.4
13337,40044,0.4,0.4
13338,40045,0.0,0.0
13339,40046,0.2,0.2
13340,40047,0.7,0.7
13341,40048,0.1,0.1
13342,40049,0.3,0.3
13343,40050,0.9,0.9
13344,40051,0.4,0.4
13345,40052,0.0,0.0
13346,40053,0.2,0.2
13347,40054,0.7,0.7
13348,40055,0.1,0.1
13349,40056,0.2,0.2
13350,40057,0.9,0.9
13351,40058,0.3,0.3
13352,40059,0.6,0.6
13353,40060,0.4,0.4
13354,40061,0.7,0.7
13355,40062,0.0,0.0
13356,40063,0.3,0.3
13357,40064,0.9,0.9
13358,40065,0.5,0.5
13359,40066,0.1,0.1
13360,40067,0.3,0.3
13361,40068,0.1,0.1
13362,40069,0.5,0.5
13363,40070,0.3,0.3
13364,40071,0.7,0.7
13365,40072,0.7,0.7
13366,40073,0.3,0.3
13367,40074,0.1,0.1
13368,40075,0.1,0.1
13369,40076,0.1,0.1
13370,40077,0.7,0.7
13371,40078,0.5,0.5
13372,40079,0.5,0.5
13373,40080,0.2,0.2
13374,40081,0.3,0.3
13375,40082,0.1,0.1
13376,40083,0.1,0.1
13377,40084,0.3,0.3
13378,40085,0.3,0.3
13379,40086,0.2,0.2
13380,40087,0.4,0.4
13381,40088,0.4,0.4
13382,40089,0.2,0.2
13383,40090,0.6,0.6
13384,40091,0.5,0.5
13385,40092,0.0,0.0
13386,40093,0.1,0.1
13387,40094,0.3,0.3
13388,40095,0.3,0.3
13389,40096,0.4,0.4
13390,40097,0.5,0.5
13391,40098,0.8,0.8
13392,40099,0.6,0.6
13393,40100,0.2,0.2
13394,40101,0.1,0.1
13395,40102,0.3,0.3
13396,40103,0.8,0.8
13397,40104,0.9,0.9
13398,40105,0.1,0.1
13399,40106,0.6,0.6
13400,40107,0.1,0.1
13401,40108,0.4,0.4
13402,40109,0.3,0.3
13403,40110,0.2,0.2
13404,40111,0.2,0.2
13405,40112,0.1,0.1
13406,40113,0.4,0.4
13407,40114,0.5,0.5
13408,40115,0.8,0.8
13409,40116,0.2,0.2
13410,40117,0.0,0.0
13411,40118,0.1,0.1
13412,40119,0.1,0.1
13413,40120,0.0,0.0
13414,40121,0.6,0.6
13415,40122,0.7,0.7
13416,40123,0.6,0.6
13417,40124,0.1,0.1
13418,40125,0.6,0.6
13419,40126,0.5,0.5
13420,40127,0.6,0.6
13421,40128,0.0,0.0
13422,40129,0.5,0.5
13423,40130,0.5,0.5
13424,40131,0.9,0.9
13425,40132,0.2,0.2
13426,40133,0.1,0.1
13427,40134,0.7,0.7
13428,40135,0.5,0.5
13429,40136,0.2,0.2
13430,40137,0.7,0.7
13431,40138,0.6,0.6
13432,40139,0.2,0.2
13433,40140,0.5,0.5
13434,40141,0.2,0.2
13435,40142,0.7,0.7
13436,40143,0.5,0.5
13437,40144,0.0,0.0
13438,40145,0.2,0.2
13439,40146,0.1,0.1
13440,40147,0.6,0.6
13441,40148,0.7,0.7
13442,40149,0.4,0.4
13443,40150,0.6,0.6
13444,40151,0.9,0.9
13445,40152,0.2,0.2
13446,40153,0.4,0.4
13447,40154,0.3,0.3
13448,40155,0.2,0.2
13449,40156,0.8,0.8
13450,40157,0.6,0.6
13451,40158,0.8,0.8
13452,40159,0.8,0.8
13453,40160,0.7,0.7
13454,40161,0.2,0.2
13455,40162,0.5,0.5
13456,40163,0.5,0.5
13457,40164,0.2,0.2
13458,40165,0.3,0.3
13459,40166,0.1,0.1
13460,40167,0.8,0.8
13461,40168,0.2,0.2
13462,40169,0.6,0.6
13463,40170,0.5,0.5
13464,40171,0.3,0.3
13465,40172,0.8,0.8
13466,40173,0.7,0.7
13467,40174,0.6,0.6
13468,40175,0.6,0.6
13469,40176,0.9,0.9
13470,40177,0.6,0.6
13471,40178,0.3,0.3
13472,40179,0.5,0.5
13473,40180,0.5,0.5
13474,40181,0.1,0.1
13475,40182,0.9,0.9
13476,40183,0.7,0.7
13477,40184,0.1,0.1
13478,40185,0.1,0.1
13479,40186,0.2,0.2
13480,40187,0.1,0.1
13481,40188,0.7,0.7
13482,40189,0.7,0.7
13483,40190,0.3,0.3
13484,40191,0.1,0.1
13485,40192,0.7,0.7
13486,40193,0.4,0.4
13487,40194,0.1,0.1
13488,40195,0.3,0.3
13489,40196,0.5,0.5
13490,40197,0.2,0.2
13491,40198,0.1,0.1
13492,40199,0.5,0.5
13493,40200,0.1,0.1
13494,40201,0.5,0.5
13495,40202,0.6,0.6
13496,40203,0.8,0.8
13497,40204,0.2,0.2
13498,40205,0.6,0.6
13499,40206,0.6,0.6
13500,40207,0.4,0.4
13501,40208,0.7,0.7
13502,40209,0.2,0.2
13503,40210,0.1,0.1
13504,40211,0.6,0.6
13505,40212,0.4,0.4
13506,40213,0.3,0.3
13507,40214,0.3,0.3
13508,40215,0.2,0.2
13509,40216,0.4,0.4
13510,40217,0.6,0.6
13511,40218,0.4,0.4
13512,40219,0.5,0.5
13513,40220,0.2,0.2
13514,40221,0.1,0.1
13515,40222,0.1,0.1
13516,40223,0.3,0.3
13517,40224,0.0,0.0
13518,40225,0.2,0.2
13519,40226,0.1,0.1
13520,40227,0.6,0.6
13521,40228,0.2,0.2
13522,40229,0.1,0.1
13523,40230,0.3,0.3
13524,40231,0.6,0.6
13525,40232,0.8,0.8
13526,40233,0.3,0.3
13527,40234,0.2,0.2
13528,40235,0.8,0.8
13529,40236,0.4,0.4
13530,40237,0.2,0.2
13531,40238,0.0,0.0
13532,40239,0.1,0.1
13533,40240,0.1,0.1
13534,40241,0.5,0.5
13535,40242,0.7,0.7
13536,40243,0.4,0.4
13537,40244,0.4,0.4
13538,40245,0.1,0.1
13539,40246,0.3,0.3
13540,40247,0.6,0.6
13541,40248,0.5,0.5
13542,40249,0.6,0.6
13543,40250,0.7,0.7
13544,40251,0.2,0.2
13545,40252,0.6,0.6
13546,40253,0.4,0.4
13547,40254,0.2,0.2
13548,40255,0.1,0.1
13549,40256,0.2,0.2
13550,40257,0.3,0.3
13551,40258,0.5,0.5
13552,40259,0.1,0.1
13553,40260,0.4,0.4
13554,40261,0.6,0.6
13555,40262,0.5,0.5
13556,40263,0.9,0.9
13557,40264,0.1,0.1
13558,40265,0.1,0.1
13559,40266,0.2,0.2
13560,40267,0.6,0.6
13561,40268,0.2,0.2
13562,40269,0.5,0.5
13563,40270,0.2,0.2
13564,40271,0.4,0.4
13565,40272,0.4,0.4
13566,40273,0.6,0.6
13567,40274,0.6,0.6
13568,40275,0.1,0.1
13569,40276,0.5,0.5
13570,40277,0.5,0.5
13571,40278,0.1,0.1
13572,40279,0.9,0.9
13573,40280,0.5,0.5
13574,40281,0.1,0.1
13575,40282,0.3,0.3
13576,40283,0.3,0.3
13577,40284,0.2,0.2
13578,40285,0.1,0.1
13579,40286,0.1,0.1
13580,40287,0.5,0.5
13581,40288,0.1,0.1
13582,40289,0.7,0.7
13583,40290,0.6,0.6
13584,40291,0.4,0.4
13585,40292,0.4,0.4
13586,40293,0.3,0.3
13587,40294,0.3,0.3
13588,40295,0.2,0.2
13589,40296,0.1,0.1
13590,40297,0.2,0.2
13591,40298,0.2,0.2
13592,40299,0.2,0.2
13593,40300,0.1,0.1
13594,40301,0.3,0.3
13595,40302,0.6,0.6
13596,40303,0.0,0.0
13597,40304,0.3,0.3
13598,40305,0.3,0.3
13599,40306,0.1,0.1
13600,40307,0.6,0.6
13601,40308,0.6,0.6
13602,40309,0.5,0.5
13603,40310,0.2,0.2
13604,40311,0.1,0.1
13605,40312,0.1,0.1
13606,40313,0.1,0.1
13607,40314,0.6,0.6
13608,40315,0.3,0.3
13609,40316,0.6,0.6
13610,40317,0.2,0.2
13611,40318,0.1,0.1
13612,40319,0.5,0.5
13613,40320,0.1,0.1
13614,40321,0.0,0.0
13615,40322,0.6,0.6
13616,40323,0.2,0.2
13617,40324,0.4,0.4
13618,40325,0.2,0.2
13619,40326,0.0,0.0
13620,40327,0.0,0.0
13621,40328,0.5,0.5
13622,40329,0.1,0.1
13623,40330,0.3,0.3
13624,40331,0.5,0.5
13625,40332,0.2,0.2
13626,40333,0.3,0.3
13627,40334,0.5,0.5
13628,40335,0.5,0.5
13629,40336,0.4,0.4
13630,40337,0.7,0.7
13631,40338,0.1,0.1
13632,40339,0.4,0.4
13633,40340,0.8,0.8
13634,40341,0.9,0.9
13635,40342,0.3,0.3
